"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
232;Luiz Gustavo\Luiz-Gustavo;br BRA;MF;Marseille;32;1987;3;2;189;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.03;0.04;0.07;0.03;0.07;Matches
233;Romain Hamouma\Romain-Hamouma;fr FRA;FWMF;Saint-Étienne;32;1987;14;9;865;6;1;0;0;3;1;0.62;0.10;0.73;0.62;0.73;3.7;3.7;1.7;0.39;0.17;0.56;0.39;0.56;Matches
234;Benjamin Henrichs\Benjamin-Henrichs;de GER;DFMF;Monaco;22;1997;13;10;889;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;1.1;1.1;0.6;0.11;0.07;0.17;0.11;0.17;Matches
235;Christophe Hérelle\Christophe-Herelle;mq MTQ;DF;Nice;26;1992;14;13;1070;3;0;0;0;3;1;0.25;0.00;0.25;0.25;0.25;1.2;1.2;0.3;0.10;0.03;0.12;0.10;0.12;Matches
236;Ander Herrera\Ander-Herrera;es ESP;MFDF;Paris S-G;29;1989;8;6;547;1;1;0;0;0;0;0.16;0.16;0.33;0.16;0.33;0.2;0.2;0.6;0.03;0.09;0.12;0.03;0.12;Matches
237;Vitorino Hilton\Vitorino-Hilton;br BRA;DF;Montpellier;41;1977;27;27;2421;0;2;0;0;2;0;0.00;0.07;0.07;0.00;0.07;0.8;0.8;1.1;0.03;0.04;0.07;0.03;0.07;Matches
238;Josué Homawoo\Josue-Homawoo;fr FRA;DF;Nantes;21;1997;1;0;45;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
239;Franck Honorat\Franck-Honorat;fr FRA;FWDF;Saint-Étienne;22;1996;12;9;850;0;3;0;0;1;0;0.00;0.32;0.32;0.00;0.32;0.2;0.2;2.7;0.02;0.28;0.30;0.02;0.30;Matches
240;Adrien Hunou\Adrien-Hunou;fr FRA;FWMF;Rennes;25;1994;22;12;1119;6;1;0;0;2;0;0.48;0.08;0.56;0.48;0.56;5.7;5.7;1.5;0.46;0.12;0.58;0.46;0.58;Matches
241;Suk Hyun-jun\Suk-Hyun-jun;kr KOR;FWMF;Reims;28;1991;13;1;251;1;1;0;0;3;0;0.36;0.36;0.72;0.36;0.72;1.1;1.1;0.5;0.39;0.17;0.56;0.39;0.56;Matches
242;Didier Ibrahim Ndong\Didier-Ibrahim-Ndong;ga GAB;MF;Dijon;25;1994;26;26;2299;0;3;0;0;5;0;0.00;0.12;0.12;0.00;0.12;0.8;0.8;2.0;0.03;0.08;0.11;0.03;0.11;Matches
243;Mauro Icardi\Mauro-Icardi;ar ARG;FW;Paris S-G;26;1993;20;14;1268;12;2;0;0;0;0;0.85;0.14;0.99;0.85;0.99;9.9;9.9;2.9;0.70;0.20;0.91;0.70;0.91;Matches
244;Jonathan Ikone\Jonathan-Ikone;fr FRA;MFFW;Lille;21;1998;27;25;1993;3;6;1;1;6;0;0.14;0.27;0.41;0.09;0.36;4.3;3.5;4.0;0.19;0.18;0.37;0.16;0.34;Matches
245;Yun Il-lok\Yun-Il-lok;kr KOR;MFFW;Montpellier;27;1992;4;1;112;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.7;0.20;0.56;0.76;0.20;0.76;Matches
246;Edmilson Indjai\Edmilson-Indjai;gw GNB;FW;Saint-Étienne;19;2000;4;0;45;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.15;0.15;0.00;0.15;Matches
247;Nicolas Isimat-Mirin\Nicolas-Isimat-Mirin;fr FRA;DF;Toulouse;27;1991;14;14;1260;1;0;0;0;4;0;0.07;0.00;0.07;0.07;0.07;0.5;0.5;0.1;0.04;0.01;0.04;0.04;0.04;Matches
248;Christophe Jallet\Christophe-Jallet;fr FRA;DF;Amiens;35;1983;12;10;855;1;1;0;0;0;0;0.11;0.11;0.21;0.11;0.21;0.1;0.1;0.6;0.02;0.06;0.08;0.02;0.08;Matches
249;Corentin Jean\Corentin-Jean;fr FRA;DF;Toulouse;24;1995;1;0;6;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
250;Benjamin Jeannot\Benjamin-Jeannot;fr FRA;MF;Dijon;27;1992;2;2;168;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.16;0.00;0.16;0.16;0.16;Matches
251;Jemerson\Jemerson;br BRA;DFMF;Monaco;26;1992;13;13;1059;0;0;0;0;2;1;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.00;0.00;0.00;0.00;Matches
252;Jesé\Jese;es ESP;FW;Paris S-G;26;1993;1;0;;0;0;0;0;0;0;;;;;;0.0;0.0;0.0;;;;;;Matches
253;Vukašin Jovanović\Vukasin-Jovanovic;rs SRB;DF;Bordeaux;23;1996;9;5;569;0;1;0;0;4;0;0.00;0.16;0.16;0.00;0.16;0.0;0.0;0.5;0.00;0.08;0.08;0.00;0.08;Matches
254;Stevan Jovetić\Stevan-Jovetic;me MNE;MFFW;Monaco;29;1989;8;4;388;2;0;0;0;2;0;0.46;0.00;0.46;0.46;0.46;1.6;1.6;0.6;0.37;0.14;0.51;0.37;0.51;Matches
255;Abdoul Kader Bamba\Abdoul-Kader-Bamba;fr FRA;FWMF;Nantes;25;1994;26;15;1394;1;3;0;0;5;0;0.06;0.19;0.26;0.06;0.26;1.6;1.6;4.4;0.10;0.29;0.39;0.10;0.39;Matches
256;Gaël Kakuta\Gael-Kakuta;cd COD;MFFW;Amiens;28;1991;24;23;2010;2;5;0;0;4;0;0.09;0.22;0.31;0.09;0.31;3.3;3.3;2.4;0.15;0.11;0.25;0.15;0.25;Matches
257;Lovre Kalinić\Lovre-Kalinic;hr CRO;GK;Toulouse;29;1990;4;4;306;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
258;Samuel Kalu\Samuel-Kalu;ng NGA;FWDF;Bordeaux;21;1997;19;14;1287;1;1;0;0;3;0;0.07;0.07;0.14;0.07;0.14;2.2;2.2;1.8;0.15;0.12;0.28;0.15;0.28;Matches
259;François Kamano\Francois-Kamano;gn GUI;DFMF;Bordeaux;23;1996;10;7;639;1;0;0;0;1;0;0.14;0.00;0.14;0.14;0.14;0.9;0.9;0.4;0.12;0.05;0.17;0.12;0.17;Matches
260;Boubacar Kamara\Boubacar-Kamara;fr FRA;DFMF;Marseille;19;1999;24;24;2140;1;2;0;0;7;1;0.04;0.08;0.13;0.04;0.13;0.5;0.5;0.4;0.02;0.02;0.04;0.02;0.04;Matches
261;Hassane Kamara\Hassane-Kamara;gm GAM;DFMF;Reims;24;1994;22;17;1616;2;0;0;0;4;0;0.11;0.00;0.11;0.11;0.11;1.2;1.2;0.5;0.07;0.03;0.10;0.07;0.10;Matches
262;Wilfried Kanga\Wilfried-Kanga;fr FRA;FW;Angers;21;1998;4;0;64;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.18;0.10;0.28;0.18;0.28;Matches
263;Thilo Kehrer\Thilo-Kehrer;de GER;DF;Paris S-G;22;1996;7;5;479;1;0;0;0;0;0;0.19;0.00;0.19;0.19;0.19;0.3;0.3;0.3;0.06;0.06;0.11;0.06;0.11;Matches
264;Jules Keita\Jules-Keita;gn GUI;MFFW;Dijon;21;1998;3;1;157;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.4;0.06;0.22;0.28;0.06;0.28;Matches
265;Saîf-Eddine Khaoui\Saif-Eddine-Khaoui;tn TUN;MFFW;Marseille;24;1995;7;0;99;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.1;0.24;0.13;0.37;0.24;0.37;Matches
266;Wahbi Khazri\Wahbi-Khazri;tn TUN;FWMF;Saint-Étienne;28;1991;16;13;1153;3;2;1;1;4;0;0.23;0.16;0.39;0.16;0.31;3.8;3.1;1.4;0.30;0.11;0.41;0.24;0.35;Matches
267;Presnel Kimpembe\Presnel-Kimpembe;fr FRA;DF;Paris S-G;23;1995;16;14;1224;0;0;0;0;6;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.1;0.03;0.01;0.04;0.03;0.04;Matches
268;Timothée Kolodziejczak\Timothee-Kolodziejczak;fr FRA;DF;Saint-Étienne;27;1991;14;13;1215;0;0;0;0;5;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.2;0.01;0.01;0.03;0.01;0.03;Matches
269;Ghislain Konan\Ghislain-Konan;ci CIV;DF;Reims;23;1995;15;14;1265;0;1;0;0;0;0;0.00;0.07;0.07;0.00;0.07;0.0;0.0;0.9;0.00;0.06;0.07;0.00;0.07;Matches
270;Moussa Konaté\Moussa-Konate;sn SEN;FW;Amiens;26;1993;12;6;609;2;0;0;1;0;0;0.30;0.00;0.30;0.30;0.30;1.8;1.0;0.1;0.27;0.01;0.28;0.14;0.15;Matches
271;Kouadio Koné\Kouadio-Kone;fr FRA;MF;Toulouse;18;2001;12;10;784;0;0;0;0;5;1;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.03;0.02;0.04;0.03;0.04;Matches
272;Lamine Koné\Lamine-Kone;ci CIV;DF;Strasbourg;30;1989;18;17;1474;1;0;0;0;4;0;0.06;0.00;0.06;0.06;0.06;0.6;0.6;0.4;0.03;0.02;0.06;0.03;0.06;Matches
273;Moussa Koné\Moussa-Kone;sn SEN;FW;Nîmes;22;1996;4;0;72;2;0;0;0;0;0;2.50;0.00;2.50;2.50;2.50;0.6;0.6;0.0;0.81;0.00;0.81;0.81;0.81;Matches
274;Youssouf Koné\Youssouf-Kone;ml MLI;DF;Lyon;24;1995;11;10;820;0;0;0;0;1;1;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.6;0.00;0.07;0.07;0.00;0.07;Matches
275;Laurent Koscielny\Laurent-Koscielny;fr FRA;DF;Bordeaux;33;1985;24;24;2094;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.6;0.02;0.02;0.04;0.02;0.04;Matches
276;Nianzou Kouassi\Nianzou-Kouassi;fr FRA;DFMF;Paris S-G;17;2002;6;4;452;2;0;0;0;1;0;0.40;0.00;0.40;0.40;0.40;0.4;0.4;0.2;0.08;0.04;0.12;0.08;0.12;Matches
277;Efthimis Koulouris\Efthimis-Koulouris;gr GRE;FW;Toulouse;23;1996;23;16;1454;4;1;0;0;0;0;0.25;0.06;0.31;0.25;0.31;4.4;4.4;1.0;0.27;0.06;0.33;0.27;0.33;Matches
278;Rene Krhin\Rene-Krhin;si SVN;DFMF;Nantes;29;1990;8;4;325;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.01;0.00;0.01;0.01;0.01;Matches
279;Layvin Kurzawa\Layvin-Kurzawa;fr FRA;DF;Paris S-G;26;1992;14;9;855;1;0;0;0;4;0;0.11;0.00;0.11;0.11;0.11;0.6;0.6;0.2;0.07;0.02;0.09;0.07;0.09;Matches
280;Dereck Kutesa\Dereck-Kutesa;ch SUI;FWMF;Reims;21;1997;13;4;503;1;0;0;0;0;0;0.18;0.00;0.18;0.18;0.18;0.2;0.2;0.3;0.04;0.06;0.09;0.04;0.09;Matches
281;Enock Kwateng\Enock-Kwateng;fr FRA;DF;Bordeaux;22;1997;14;13;985;0;1;0;0;4;0;0.00;0.09;0.09;0.00;0.09;0.3;0.3;0.3;0.03;0.03;0.06;0.03;0.06;Matches
282;Gaëtan Laborde\Gaetan-Laborde;fr FRA;FW;Montpellier;25;1994;27;26;2160;6;5;0;0;1;0;0.25;0.21;0.46;0.25;0.46;7.9;7.9;2.6;0.33;0.11;0.44;0.33;0.44;Matches
283;Alban Lafont\Alban-Lafont;fr FRA;GK;Nantes;20;1999;26;26;2340;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.00;0.00;0.00;0.00;Matches
284;Jack Lahne\Jack-Lahne;se SWE;FW;Amiens;17;2001;1;0;8;1;0;0;0;0;0;11.25;0.00;11.25;11.25;11.25;0.3;0.3;0.0;3.92;0.00;3.92;3.92;3.92;Matches
285;Kenny Lala\Kenny-Lala;fr FRA;DF;Strasbourg;27;1991;25;22;2040;2;1;2;2;1;0;0.09;0.04;0.13;0.00;0.04;2.9;1.3;2.7;0.13;0.12;0.25;0.06;0.18;Matches
286;Loïck Landre\Loick-Landre;fr FRA;DF;Nîmes;27;1992;10;9;839;1;0;0;0;2;0;0.11;0.00;0.11;0.11;0.11;1.0;1.0;0.0;0.11;0.00;0.11;0.11;0.11;Matches
287;Gautier Larsonneur\Gautier-Larsonneur;fr FRA;GK;Brest;22;1997;26;26;2308;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
288;Paul Lasne\Paul-Lasne;fr FRA;MFFW;Brest;30;1989;19;14;1224;2;1;0;0;1;0;0.15;0.07;0.22;0.15;0.22;1.1;1.1;1.4;0.08;0.11;0.19;0.08;0.19;Matches
289;Wesley Lautoa\Wesley-Lautoa;nc NCL;DFMF;Dijon;31;1987;22;20;1781;0;1;0;0;3;0;0.00;0.05;0.05;0.00;0.05;0.7;0.7;0.3;0.03;0.02;0.05;0.03;0.05;Matches
290;Mickaël Le Bihan\Mickael-Le-Bihan;fr FRA;FW;Nice;29;1990;2;1;99;0;1;0;0;1;0;0.00;0.91;0.91;0.00;0.91;0.1;0.1;0.1;0.07;0.12;0.19;0.07;0.19;Matches
291;Damien Le Tallec\Damien-Le-Tallec;fr FRA;MFDF;Montpellier;29;1990;27;27;2372;2;0;0;0;3;0;0.08;0.00;0.08;0.08;0.08;1.0;1.0;0.7;0.04;0.03;0.07;0.04;0.07;Matches
292;James Lea Siliki\James-Lea-Siliki;fr FRA;MF;Rennes;23;1996;19;11;1008;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;1.1;1.1;0.9;0.10;0.08;0.18;0.10;0.18;Matches
293;Adrien Lebeau\Adrien-Lebeau;fr FRA;MF;Strasbourg;20;1999;2;0;11;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
294;Benjamin Lecomte\Benjamin-Lecomte;fr FRA;GK;Monaco;28;1991;27;27;2430;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.00;0.00;0.00;0.00;Matches
295;Pierre Lees-Melou\Pierre-Lees-Melou;fr FRA;MF;Nice;26;1993;25;24;2163;5;5;0;0;5;0;0.21;0.21;0.42;0.21;0.42;3.4;3.4;4.3;0.14;0.18;0.32;0.14;0.32;Matches
296;Jordan Lefort\Jordan-Lefort;fr FRA;DF;Amiens;25;1993;10;8;840;0;1;0;0;2;0;0.00;0.11;0.11;0.00;0.11;0.1;0.1;0.3;0.01;0.03;0.04;0.01;0.04;Matches
297;Nicolas Lemaître\Nicolas-Lemaitre;fr FRA;GK;Reims;22;1997;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
298;Donovan Léon\Donovan-Leon;gf GUF;GK;Brest;26;1992;2;1;122;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
299;Aaron Leya Iseka\Aaron-Leya-Iseka;be BEL;FW;Toulouse;21;1997;21;6;759;2;0;1;2;2;0;0.24;0.00;0.24;0.12;0.12;5.3;3.8;0.2;0.63;0.02;0.66;0.45;0.48;Matches
300;Dimitri Liénard\Dimitri-Lienard;fr FRA;MF;Strasbourg;31;1988;22;16;1489;2;3;0;0;3;0;0.12;0.18;0.30;0.12;0.30;1.7;1.7;2.8;0.10;0.17;0.27;0.10;0.27;Matches
301;Isaac Lihadji\Isaac-Lihadji;fr FRA;DFMF;Marseille;17;2002;2;0;23;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
302;Lucas Lima\Lucas-Lima;br BRA;FWDF;Nantes;27;1991;3;3;270;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.3;0.03;0.09;0.12;0.03;0.12;Matches
303;Anthony Limbombe\Anthony-Limbombe;be BEL;FWMF;Nantes;25;1994;3;2;135;1;0;0;0;0;0;0.67;0.00;0.67;0.67;0.67;0.2;0.2;0.0;0.16;0.02;0.18;0.16;0.18;Matches
304;Gautier Lloris\Gautier-Lloris;fr FRA;DF;Nice;24;1995;3;3;270;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
305;Enzo Loiodice\Enzo-Loiodice;fr FRA;MF;Dijon;18;2000;5;2;190;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.04;0.00;0.04;0.04;0.04;Matches
306;Anthony Lopes\Anthony-Lopes;pt POR;GK;Lyon;28;1990;25;25;2250;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.01;0.01;0.00;0.01;Matches
307;Rony Lopes\Rony-Lopes;pt POR;FW;Monaco;23;1995;1;1;81;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.18;0.00;0.18;0.18;0.18;Matches
308;Maxime Lopez\Maxime-Lopez;fr FRA;MFFW;Marseille;21;1997;23;13;1109;0;3;0;0;2;0;0.00;0.24;0.24;0.00;0.24;0.8;0.8;0.8;0.06;0.06;0.13;0.06;0.13;Matches
309;Albert Lottin\Albert-Lottin;fr FRA;MF;Bordeaux;17;2001;1;1;45;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
310;Imran Louza\Imran-Louza;fr FRA;MFFW;Nantes;20;1999;23;21;1922;2;2;0;0;3;0;0.09;0.09;0.19;0.09;0.19;1.9;1.9;4.1;0.09;0.19;0.28;0.09;0.28;Matches
311;Jean Lucas\Jean-Lucas;br BRA;MF;Lyon;21;1998;11;1;192;1;0;0;0;3;0;0.47;0.00;0.47;0.47;0.47;0.4;0.4;0.4;0.17;0.17;0.34;0.17;0.34;Matches
312;Arnaud Lusamba\Arnaud-Lusamba;fr FRA;MFFW;Nice;22;1997;14;10;899;1;2;0;0;1;0;0.10;0.20;0.30;0.10;0.30;0.5;0.5;1.8;0.05;0.18;0.23;0.05;0.23;Matches
313;Yann M'Vila\Yann-MVila;fr FRA;MFDF;Saint-Étienne;29;1990;22;20;1851;0;2;0;0;1;0;0.00;0.10;0.10;0.00;0.10;0.5;0.5;1.0;0.02;0.05;0.07;0.02;0.07;Matches
314;Yvann Macon\Yvann-Macon;GPE;DF;Saint-Étienne;20;1998;2;2;96;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.02;0.00;0.02;0.02;0.02;Matches
315;Hugo Magnetti\Hugo-Magnetti;fr FRA;MF;Brest;21;1998;7;2;222;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.2;0.07;0.07;0.14;0.07;0.14;Matches
316;Thiago Maia\Thiago-Maia;br BRA;MF;Lille;22;1997;3;0;45;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.08;0.08;0.00;0.08;Matches
317;Habib Maïga\Habib-Maiga;ci CIV;MF;Metz;23;1996;25;25;2186;1;1;0;0;7;0;0.04;0.04;0.08;0.04;0.08;1.6;1.6;0.6;0.07;0.03;0.09;0.07;0.09;Matches
318;Mike Maignan\Mike-Maignan;fr FRA;GK;Lille;23;1995;27;27;2430;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
319;Josh Maja\Josh-Maja;ng NGA;FW;Bordeaux;20;1998;20;5;633;5;2;0;0;0;0;0.71;0.28;1.00;0.71;1.00;3.3;3.3;1.2;0.47;0.16;0.64;0.47;0.64;Matches
320;Abdul Majeed Waris\Abdul-Majeed-Waris;gh GHA;FW;Strasbourg;27;1991;7;4;371;2;1;0;0;1;0;0.49;0.24;0.73;0.49;0.73;1.8;1.8;0.6;0.43;0.15;0.58;0.43;0.58;Matches
321;Jean-Victor Makengo\Jean-Victor-Makengo;fr FRA;MFFW;Toulouse;21;1998;18;11;897;2;0;0;0;1;0;0.20;0.00;0.20;0.20;0.20;0.8;0.8;1.4;0.08;0.14;0.22;0.08;0.22;Matches
322;Hianga Mananga Mbock\Hianga-Mananga-Mbock;fr FRA;MF;Brest;19;1999;2;1;140;1;0;0;0;0;0;0.64;0.00;0.64;0.64;0.64;0.2;0.2;0.1;0.10;0.07;0.17;0.10;0.17;Matches
323;Vincent Manceau\Vincent-Manceau;fr FRA;DF;Angers;30;1989;22;22;1980;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;1.1;0.01;0.05;0.06;0.01;0.06;Matches
324;Steve Mandanda\Steve-Mandanda;fr FRA;GK;Marseille;34;1985;27;27;2371;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
325;Reinildo Mandava\Reinildo-Mandava;mz MOZ;DF;Lille;25;1994;15;12;1107;0;0;0;0;4;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.4;0.00;0.03;0.04;0.00;0.04;Matches
326;Thomas Mangani\Thomas-Mangani;fr FRA;MF;Angers;32;1987;23;21;1844;2;2;0;0;0;0;0.10;0.10;0.20;0.10;0.20;1.6;1.6;3.8;0.08;0.19;0.27;0.08;0.27;Matches
327;Myziane Maolida\Myziane-Maolida;fr FRA;FWMF;Nice;20;1999;17;7;656;1;2;0;0;0;0;0.14;0.27;0.41;0.14;0.41;2.0;2.0;1.6;0.27;0.22;0.49;0.27;0.49;Matches
328;Faitout Maouassa\Faitout-Maouassa;fr FRA;DF;Rennes;21;1998;22;22;1728;2;1;0;0;3;0;0.10;0.05;0.16;0.10;0.16;0.5;0.5;0.9;0.02;0.04;0.07;0.02;0.07;Matches
329;Fernando Marçal\Fernando-Marcal;br BRA;DF;Lyon;30;1989;11;11;830;0;1;0;0;1;2;0.00;0.11;0.11;0.00;0.11;0.1;0.1;1.2;0.02;0.13;0.15;0.02;0.15;Matches
330;Marcelo\Marcelo;br BRA;DF;Lyon;32;1987;16;16;1415;0;0;0;0;4;0;0.00;0.00;0.00;0.00;0.00;0.6;0.6;0.0;0.04;0.00;0.04;0.04;0.04;Matches
331;Jordan Marié\Jordan-Marie;fr FRA;MF;Dijon;27;1991;8;1;196;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.4;0.01;0.17;0.18;0.01;0.18;Matches
332;Guillermo Maripán\Guillermo-Maripan;cl CHI;DF;Monaco;25;1994;19;19;1665;2;0;0;0;2;0;0.11;0.00;0.11;0.11;0.11;1.6;1.6;0.1;0.09;0.00;0.09;0.09;0.09;Matches
333;Marquinhos\Marquinhos;br BRA;MFDF;Paris S-G;25;1994;19;15;1474;3;1;0;0;1;0;0.18;0.06;0.24;0.18;0.24;1.8;1.8;0.6;0.11;0.03;0.14;0.11;0.14;Matches
334;Jonas Martin\Jonas-Martin;fr FRA;MF;Strasbourg;29;1990;3;3;248;0;0;0;1;0;0;0.00;0.00;0.00;0.00;0.00;0.8;0.0;0.2;0.28;0.08;0.36;0.00;0.08;Matches
335;Jonas Martin\Jonas-Martin;fr FRA;MF;Rennes;29;1990;3;1;111;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.2;0.05;0.15;0.20;0.05;0.20;Matches
336;Pablo Martinez\Pablo-Martinez;fr FRA;DF;Nîmes;30;1989;25;25;2249;2;1;0;0;5;1;0.08;0.04;0.12;0.08;0.12;1.0;1.0;0.6;0.04;0.02;0.06;0.04;0.06;Matches
337;Gelson Martins\Gelson-Martins;pt POR;DFFW;Monaco;24;1995;21;20;1681;4;1;0;0;3;1;0.21;0.05;0.27;0.21;0.27;5.5;5.5;4.3;0.29;0.23;0.52;0.29;0.52;Matches
338;Stephy Mavididi\Stephy-Mavididi;eng ENG;FWMF;Dijon;21;1998;23;15;1322;5;1;0;0;0;0;0.34;0.07;0.41;0.34;0.41;3.1;3.1;0.9;0.21;0.06;0.27;0.21;0.27;Matches
339;Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting;cm CMR;FWMF;Paris S-G;30;1989;9;5;451;3;1;0;0;0;0;0.60;0.20;0.80;0.60;0.80;2.6;2.6;0.6;0.53;0.12;0.64;0.53;0.64;Matches
340;Kévin Mayi\Kevin-Mayi;fr FRA;FW;Brest;26;1993;2;0;2;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
341;Kylian Mbappé\Kylian-Mbappe;fr FRA;FW;Paris S-G;20;1998;20;17;1515;18;5;0;0;0;0;1.07;0.30;1.37;1.07;1.37;16.7;16.7;8.6;0.99;0.51;1.51;0.99;1.51;Matches
342;Loïc Mbe Soh\Loic-Mbe-Soh;fr FRA;DF;Paris S-G;18;2001;1;1;59;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
343;Isaac Mbenza\Isaac-Mbenza;be BEL;FW;Amiens;23;1996;3;1;83;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.16;0.16;0.31;0.16;0.31;Matches
344;Nathanael Mbuku\Nathanael-Mbuku;fr FRA;MFFW;Reims;17;2002;11;3;390;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.1;0.09;0.03;0.12;0.09;0.12;Matches
345;Farid El Melali\Farid-El-Melali;dz ALG;MFFW;Angers;22;1997;7;4;299;3;0;0;0;0;0;0.90;0.00;0.90;0.90;0.90;0.7;0.7;0.1;0.22;0.02;0.24;0.22;0.24;Matches
346;Pedro Mendes\Pedro-Mendes;pt POR;DF;Montpellier;28;1990;15;15;1286;1;0;0;0;9;1;0.07;0.00;0.07;0.07;0.07;1.1;1.1;0.1;0.07;0.01;0.08;0.07;0.08;Matches
347;Thiago Mendes\Thiago-Mendes;br BRA;MF;Lyon;27;1992;22;21;1816;0;6;0;0;4;1;0.00;0.30;0.30;0.00;0.30;1.3;1.3;1.6;0.06;0.08;0.14;0.06;0.14;Matches
348;Stiven Mendoza\Stiven-Mendoza;co COL;FWMF;Amiens;27;1992;15;12;1102;5;0;0;0;2;0;0.41;0.00;0.41;0.41;0.41;3.2;3.2;0.4;0.26;0.03;0.29;0.26;0.29;Matches
349;Alexandre Mendy\Alexandre-Mendy;fr FRA;FWMF;Brest;25;1994;19;8;828;3;1;0;0;3;0;0.33;0.11;0.43;0.33;0.43;2.9;2.9;0.4;0.32;0.04;0.36;0.32;0.36;Matches
