Rk;Player;Nation;Pos;Squad;Age;Born;90s;Att;Pass Types-Live;Pass Types-Dead;Pass Types-FK;Pass Types-TB;Pass Types-Press;Pass Types-Sw;Pass Types-Crs;Pass Types-CK;Corner Kicks-In;Corner Kicks-Out;Corner Kicks-Str;Height-Ground;Height-Low;Height-High;Body Parts-Left;Body Parts-Right;Body Parts-Head;Body Parts-TI;Body Parts-Other;Cmp;Outcomes-Off;Outcomes-Out;Outcomes-Int;Outcomes-Blocks;Matches;
13;Charles Aránguiz\Charles-Aranguiz;cl CHI;MF;Leverkusen;32-133;1989;1.9;105;102;3;2;1;16;3;0;0;0;0;0;76;15;14;7;92;4;1;0;91;1;0;0;1;Matches
14;Maximilian Arnold\Maximilian-Arnold;de GER;MF;Wolfsburg;27-093;1994;2.0;159;152;7;4;0;13;7;4;3;3;0;0;129;10;20;124;33;1;0;0;142;0;3;3;0;Matches
15;Takuma Asano\Takuma-Asano;jp JPN;FW;Bochum;26-291;1994;0.6;9;9;0;0;0;5;0;0;0;0;0;0;4;3;2;1;4;2;0;1;7;0;0;0;0;Matches
16;Santiago Ascacíbar\Santiago-Ascacibar;ar ARG;MF;Hertha BSC;24-184;1997;2.0;76;68;8;6;0;10;1;0;0;0;0;0;60;10;6;16;53;5;2;0;66;0;2;0;2;Matches
17;Taiwo Awoniyi\Taiwo-Awoniyi;ng NGA;FW;Union Berlin;24-016;1997;1.4;20;20;0;0;0;10;0;1;0;0;0;0;13;6;1;4;12;1;0;0;13;0;1;2;1;Matches
18;Mitchel Bakker\Mitchel-Bakker;nl NED;DF;Leverkusen;21-069;2000;2.0;140;123;17;4;0;13;2;4;0;0;0;0;103;22;15;112;14;1;13;0;120;0;1;4;5;Matches
19;Ridle Baku\Ridle-Baku;de GER;MFFW;Wolfsburg;23-142;1998;2.0;50;49;1;0;0;10;3;1;0;0;0;0;32;11;7;12;32;3;1;0;37;0;2;2;2;Matches
20;Aymen Barkok\Aymen-Barkok;ma MAR;FW;Eint Frankfurt;23-099;1998;0.5;11;11;0;0;0;2;0;0;0;0;0;0;9;1;1;4;5;0;0;1;8;0;0;1;1;Matches
21;Leandro Barreiro Martins\Leandro-Barreiro-Martins;lu LUX;MF;Mainz 05;21-237;2000;2.0;34;33;1;1;0;5;0;0;0;0;0;0;24;7;3;3;28;2;0;0;24;0;0;3;1;Matches
22;Jacob Barrett Laursen\Jacob-Barrett-Laursen;dk DEN;DF;Arminia;26-284;1994;1.8;72;47;25;2;0;8;1;4;0;0;0;0;24;21;27;35;7;5;23;0;46;0;2;3;4;Matches
23;Maximilian Bauer\Maximilian-Bauer;de GER;DF;Greuther Fürth;21-200;2000;2.0;125;121;4;3;0;14;5;0;0;0;0;0;99;12;14;9;108;3;1;0;102;1;5;5;0;Matches
24;Oliver Baumann\Oliver-Baumann;de GER;GK;Hoffenheim;31-087;1990;3.0;127;99;28;7;0;7;1;0;0;0;0;0;82;2;43;18;85;0;0;21;98;1;2;1;0;Matches
25;Timo Baumgartl\Timo-Baumgartl;de GER;DF;Union Berlin;25-177;1996;1.0;43;41;2;2;0;3;1;0;0;0;0;0;34;1;8;19;23;1;0;0;35;1;1;1;0;Matches
26;Julian Baumgartlinger\Julian-Baumgartlinger;at AUT;MF;Leverkusen;33-238;1988;0.1;8;8;0;0;0;0;0;0;0;0;0;0;5;3;0;0;7;1;0;0;7;0;0;0;0;Matches
27;Christoph Baumgartner\Christoph-Baumgartner;at AUT;FWMF;Hoffenheim;22-027;1999;2.4;66;64;2;0;0;20;2;4;0;0;0;0;40;10;16;10;46;4;2;0;46;0;2;3;3;Matches
28;Noah Joel Sarenren Bazee\Noah-Joel-Sarenren-Bazee;ng NGA;FW;Augsburg;25-007;1996;0.1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;Matches
29;Kevin Behrens\Kevin-Behrens;de GER;MF;Union Berlin;30-206;1991;0.1;5;5;0;0;0;1;0;0;0;0;0;0;2;3;0;0;2;2;0;0;4;0;1;0;0;Matches
30;Stefan Bell\Stefan-Bell;de GER;DF;Mainz 05;30-004;1991;1.7;57;57;0;0;0;8;1;1;0;0;0;0;31;8;18;6;47;2;0;0;41;0;2;0;0;Matches
31;Armel Bella Kotchap\Armel-Bella-Kotchap;de GER;DF;Bochum;19-260;2001;1.0;37;37;0;0;0;3;1;0;0;0;0;0;25;5;7;12;19;3;0;1;34;0;2;0;0;Matches
32;Jude Bellingham\Jude-Bellingham;eng ENG;MF;Dortmund;18-060;2003;2.6;118;118;0;0;0;13;2;0;0;0;0;0;94;15;9;19;91;3;0;2;102;0;2;3;4;Matches
33;László Bénes\Laszlo-Benes;sk SVK;MF;M'Gladbach;23-353;1997;0.0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;Matches
34;Keanen Bennetts\Keanen-Bennetts;eng ENG;FW;M'Gladbach;22-172;1999;0.2;8;8;0;0;0;1;2;2;0;0;0;0;6;0;2;4;4;0;0;0;6;0;0;0;0;Matches
35;Ramy Bensebaini\Ramy-Bensebaini;dz ALG;DF;M'Gladbach;26-134;1995;0.5;37;29;8;1;0;2;1;1;0;0;0;0;25;10;2;20;9;0;7;0;35;0;1;0;0;Matches
36;Kevin-Prince Boateng\Kevin-Prince-Boateng;gh GHA;MF;Hertha BSC;34-175;1987;1.1;37;30;7;7;0;11;3;1;0;0;0;0;20;6;11;5;29;2;0;0;30;1;1;1;0;Matches
37;Herbert Bockhorn\Herbert-Bockhorn;de GER;DF;Bochum;26-209;1995;0.5;19;19;0;0;0;4;0;1;0;0;0;0;13;3;3;7;11;0;0;0;12;0;1;3;0;Matches
38;Jean-Paul Boëtius\Jean-Paul-Boetius;nl NED;MF;Mainz 05;27-159;1994;0.5;27;25;2;1;0;7;1;1;1;1;0;0;17;5;5;4;22;0;0;0;20;1;1;2;0;Matches
39;Rafael Borré\Rafael-Borre;co COL;FW;Eint Frankfurt;25-347;1995;2.0;53;44;9;1;0;16;1;3;0;0;0;0;36;13;4;2;41;2;1;3;42;0;1;3;2;Matches
40;Dedryck Boyata\Dedryck-Boyata;be BEL;DF;Hertha BSC;30-273;1990;0.9;36;34;2;2;0;4;1;0;0;0;0;0;29;4;3;4;31;1;0;0;36;0;0;0;0;Matches
41;Julian Brandt\Julian-Brandt;de GER;MF;Dortmund;25-118;1996;0.5;39;32;7;1;0;3;4;1;5;1;4;0;25;4;10;5;31;2;1;0;29;0;1;2;0;Matches
42;Josip Brekalo\Josip-Brekalo;hr CRO;MF;Wolfsburg;23-066;1998;0.2;18;18;0;0;0;5;1;2;0;0;0;0;9;5;4;4;13;0;0;0;13;0;0;1;2;Matches
43;Brian Brobbey\Brian-Brobbey;nl NED;FW;RB Leipzig;19-208;2002;0.1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;Matches
44;John Brooks\John-Brooks;us USA;DF;Wolfsburg;28-212;1993;2.0;157;153;4;4;0;8;4;0;0;0;0;0;130;11;16;107;37;7;0;3;146;1;3;0;1;Matches
45;Cédric Brunner\Cedric-Brunner;ch SUI;DF;Arminia;27-192;1994;1.7;68;49;19;5;0;9;1;2;0;0;0;0;28;14;26;7;41;4;14;0;43;0;1;5;1;Matches
46;Jacob Bruun Larsen\Jacob-Bruun-Larsen;dk DEN;FWMF;Hoffenheim;22-343;1998;2.1;64;59;5;0;2;8;1;3;2;2;0;0;43;10;11;18;36;7;3;0;46;0;3;3;2;Matches
47;Sascha Burchert\Sascha-Burchert;de GER;GK;Greuther Fürth;31-302;1989;2.0;74;55;19;1;0;0;1;0;0;0;0;0;38;6;30;6;50;0;0;11;55;0;2;0;0;Matches
48;Jonathan Burkardt\Jonathan-Burkardt;de GER;FW;Mainz 05;21-048;2000;2.0;27;25;2;0;0;11;0;1;0;0;0;0;17;9;1;7;15;2;0;1;19;0;0;1;5;Matches
49;Daniel Caligiuri\Daniel-Caligiuri;it ITA;FWMF;Augsburg;33-225;1988;0.5;16;16;0;0;0;1;2;1;0;0;0;0;12;4;0;2;14;0;0;0;14;0;2;0;0;Matches
50;Emre Can\Emre-Can;de GER;DF;Dortmund;27-228;1994;0.1;12;8;4;0;0;1;0;0;0;0;0;0;5;1;6;2;6;0;4;0;10;0;0;0;0;Matches
51;Koen Casteels\Koen-Casteels;be BEL;GK;Wolfsburg;29-064;1992;2.0;60;50;10;0;0;3;0;0;0;0;0;0;43;0;17;39;14;0;0;6;49;0;0;0;0;Matches
52;Max Christiansen\Max-Christiansen;de GER;MF;Greuther Fürth;24-337;1996;0.2;18;18;0;0;0;2;0;0;0;0;0;0;15;1;2;0;15;1;0;0;18;0;0;0;0;Matches
53;Kingsley Coman\Kingsley-Coman;fr FRA;FW;Bayern Munich;25-076;1996;0.2;14;12;2;0;0;1;0;4;0;0;0;0;7;4;3;1;11;0;2;0;9;0;0;0;1;Matches
54;Danny da Costa\Danny-da-Costa;de GER;DF;Eint Frankfurt;28-046;1993;1.0;29;24;5;0;0;7;0;0;0;0;0;0;13;8;8;3;19;0;5;0;18;0;2;4;1;Matches
55;Matheus Cunha\Matheus-Cunha;br BRA;FW;Hertha BSC;22-093;1999;0.7;13;9;4;0;0;0;0;0;0;0;0;0;11;1;1;1;11;1;0;0;12;0;0;1;0;Matches
56;Rafael Czichos\Rafael-Czichos;de GER;DF;Köln;31-106;1990;2.0;118;115;3;3;0;13;3;0;0;0;0;0;86;11;21;95;14;6;0;0;100;0;2;0;2;Matches
57;Moanes Dabour\Moanes-Dabour;il ISR;MFFW;Hoffenheim;29-106;1992;1.4;46;42;4;0;0;14;0;2;0;0;0;0;33;8;5;3;36;4;1;1;35;0;0;5;1;Matches
58;Mahmoud Dahoud\Mahmoud-Dahoud;de GER;MF;Dortmund;25-239;1996;3.0;181;177;4;4;1;21;6;0;0;0;0;0;135;16;30;28;141;9;0;0;150;0;7;7;5;Matches
59;Márton Dárdai\Marton-Dardai;de GER;DF;Hertha BSC;19-197;2002;1.0;30;28;2;2;0;7;1;0;0;0;0;0;18;5;7;26;3;0;0;0;20;0;1;1;1;Matches
60;Alphonso Davies\Alphonso-Davies;ca CAN;DF;Bayern Munich;20-299;2000;2.0;137;114;23;1;1;9;2;3;0;0;0;0;96;27;14;90;19;5;22;0;115;0;0;7;4;Matches
61;Thomas Delaney\Thomas-Delaney;dk DEN;MF;Dortmund;29-359;1991;0.2;15;15;0;0;0;1;0;0;0;0;0;0;11;2;2;8;5;1;0;1;11;0;1;1;0;Matches
62;Kerem Demirbay\Kerem-Demirbay;de GER;MF;Leverkusen;28-056;1993;1.9;92;76;16;4;0;13;8;1;10;1;8;0;57;16;19;73;16;1;1;0;70;2;1;2;6;Matches
63;Ermedin Demirović\Ermedin-Demirovic;ba BIH;FWMF;Freiburg;23-156;1998;0.3;4;3;1;1;0;2;0;0;0;0;0;0;2;2;0;0;3;0;0;0;3;0;0;0;1;Matches
64;Mike van der Hoorn\Mike-van-der-Hoorn;nl NED;DF;Arminia;28-317;1992;0.2;4;4;0;0;0;2;0;0;0;0;0;0;2;0;2;0;3;0;0;0;3;0;0;0;1;Matches
65;Moussa Diaby\Moussa-Diaby;fr FRA;FW;Leverkusen;22-052;1999;2.0;67;67;0;0;1;17;2;4;0;0;0;0;43;15;9;50;16;0;0;1;49;2;1;2;5;Matches
66;Daniel Didavi\Daniel-Didavi;de GER;FWMF;Stuttgart;31-188;1990;0.8;39;36;3;0;0;7;1;2;0;0;0;0;29;6;4;33;4;1;1;0;28;0;0;2;3;Matches
67;Javairô Dilrosun\Javairo-Dilrosun;nl NED;FW;Hertha BSC;23-067;1998;0.7;13;13;0;0;0;4;1;0;0;0;0;0;9;3;1;9;3;1;0;0;11;0;0;0;0;Matches
68;Niklas Dorsch\Niklas-Dorsch;de GER;MF;Augsburg;23-225;1998;1.8;73;63;10;6;0;8;3;0;4;0;3;0;51;9;13;8;59;5;0;0;59;0;1;3;2;Matches
69;Ondrej Duda\Ondrej-Duda;sk SVK;FWMF;Köln;26-266;1994;0.5;36;33;3;2;0;7;1;1;1;0;1;0;22;8;6;2;33;1;0;0;28;0;1;1;1;Matches
70;Jeremy Dudziak\Jeremy-Dudziak;tn TUN;MFFW;Greuther Fürth;26-000;1995;0.1;4;4;0;0;0;0;0;1;0;0;0;0;3;0;1;4;0;0;0;0;3;1;0;0;0;Matches
71;Erik Durm\Erik-Durm;de GER;DF;Eint Frankfurt;29-108;1992;1.0;50;33;17;0;0;5;1;3;0;0;0;0;22;18;10;6;23;2;17;0;35;0;4;1;1;Matches
72;Maximilian Eggestein\Maximilian-Eggestein;de GER;MF;Freiburg;24-263;1996;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Matches
73;Kingsley Ehizibue\Kingsley-Ehizibue;nl NED;DF;Köln;26-095;1995;1.1;56;42;14;2;0;3;2;2;0;0;0;0;36;7;13;0;43;1;12;0;38;0;1;3;4;Matches
74;Nico Elvedi\Nico-Elvedi;ch SUI;DF;M'Gladbach;24-332;1996;2.0;97;94;3;1;0;4;1;0;0;0;0;0;81;9;7;20;67;7;2;0;89;0;0;3;0;Matches
75;Wataru Endo\Wataru-Endo;jp JPN;MF;Stuttgart;28-200;1993;2.0;132;130;2;2;0;22;2;0;0;0;0;0;112;11;9;15;113;1;0;0;112;1;1;5;2;Matches
76;Adrian Fein\Adrian-Fein;de GER;MF;Greuther Fürth;22-163;1999;0.2;4;4;0;0;0;0;0;0;0;0;0;0;2;0;2;0;4;0;0;0;2;0;1;0;0;Matches
77;Ohis Felix Uduokhai\Ohis-Felix-Uduokhai;de GER;DF;Augsburg;23-353;1997;2.0;82;78;4;3;0;7;1;0;0;0;0;0;60;7;15;63;13;3;0;1;63;0;2;3;2;Matches
78;Mark Flekken\Mark-Flekken;nl NED;GK;Freiburg;28-076;1993;2.0;62;38;24;4;0;6;5;0;0;0;0;0;19;1;42;9;44;0;0;5;37;0;4;0;1;Matches
79;Emil Forsberg\Emil-Forsberg;se SWE;MF;RB Leipzig;29-309;1991;2.0;74;69;5;2;1;8;0;1;2;1;1;0;55;12;7;6;62;2;1;1;61;1;0;3;3;Matches
80;Philipp Förster\Philipp-Forster;de GER;FW;Stuttgart;26-205;1995;1.9;98;95;3;0;1;22;2;0;0;0;0;0;79;12;7;78;15;0;3;0;87;1;1;2;2;Matches
81;Raphael Framberger\Raphael-Framberger;de GER;MF;Augsburg;25-356;1995;0.8;15;14;1;1;0;0;1;1;0;0;0;0;7;5;3;1;13;0;0;1;8;0;1;1;2;Matches
82;Marvin Friedrich\Marvin-Friedrich;de GER;DF;Union Berlin;25-258;1995;2.0;82;80;2;2;0;19;1;0;0;0;0;0;44;15;23;10;58;9;0;0;63;0;4;1;1;Matches
83;Jeremie Frimpong\Jeremie-Frimpong;nl NED;DF;Leverkusen;20-261;2000;2.0;116;94;22;2;0;12;0;2;0;0;0;0;82;21;13;6;86;2;20;0;103;0;1;1;3;Matches
84;Stephan Fürstner\Stephan-Furstner;de GER;MF;Mainz 05;33-351;1987;0.1;5;5;0;0;0;1;1;0;0;0;0;0;3;1;1;2;3;0;0;0;1;0;2;0;0;Matches
85;Mijat Gaćinović\Mijat-Gacinovic;rs SRB;FWDF;Hoffenheim;26-201;1995;0.7;39;32;7;0;0;4;1;0;0;0;0;0;26;9;4;7;23;1;7;0;34;0;0;1;0;Matches
86;Cristian Gamboa\Cristian-Gamboa;cr CRC;DF;Bochum;31-308;1989;1.5;70;51;19;2;0;6;1;0;0;0;0;0;29;17;24;3;44;3;17;2;50;0;1;7;0;Matches
87;Silvère Ganvoula M'Boussy\Silvere-Ganvoula-MBoussy;cg CGO;DF;Bochum;25-067;1996;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Matches
88;Dennis Geiger\Dennis-Geiger;de GER;MF;Hoffenheim;23-079;1998;0.9;41;36;5;1;0;6;5;1;4;3;0;0;30;4;7;2;38;0;0;1;34;0;2;0;1;Matches
89;Yannick Gerhardt\Yannick-Gerhardt;de GER;DFMF;Wolfsburg;27-168;1994;0.1;8;6;2;0;0;3;0;1;0;0;0;0;2;1;5;3;0;0;2;0;4;0;1;0;0;Matches
90;Hamadi Al Ghaddioui\Hamadi-Al-Ghaddioui;ma MAR;FW;Stuttgart;30-340;1990;1.2;25;22;3;0;0;9;0;1;0;0;0;0;16;8;1;5;16;1;0;3;16;0;1;2;1;Matches
91;Niko Gießelmann\Niko-Giesselmann;de GER;DF;Union Berlin;29-336;1991;1.8;74;51;23;1;0;8;1;4;1;0;1;0;38;16;20;44;6;3;21;0;58;0;2;2;3;Matches
92;Rafał Gikiewicz\Rafal-Gikiewicz;pl POL;GK;Augsburg;33-306;1987;2.0;79;57;22;4;0;2;3;0;0;0;0;0;36;2;41;9;59;0;0;6;57;1;3;2;1;Matches
93;Matthias Ginter\Matthias-Ginter;de GER;DF;M'Gladbach;27-221;1994;1.7;63;61;2;1;0;6;3;1;0;0;0;0;38;6;19;9;50;3;1;0;49;2;1;1;0;Matches
94;Serge Gnabry\Serge-Gnabry;de GER;FW;Bayern Munich;26-045;1995;1.7;73;72;1;0;1;13;2;2;0;0;0;0;55;9;9;12;56;3;1;0;58;0;0;6;2;Matches
95;Leon Goretzka\Leon-Goretzka;de GER;MF;Bayern Munich;26-203;1995;1.7;76;74;2;1;0;17;2;0;0;0;0;0;62;6;8;10;61;4;0;1;65;0;0;2;2;Matches
96;Jeffrey Gouweleeuw\Jeffrey-Gouweleeuw;nl NED;DF;Augsburg;30-049;1991;1.0;48;47;1;1;0;4;3;0;0;0;0;0;26;6;16;1;43;2;0;1;33;1;3;3;1;Matches
97;Julian Green\Julian-Green;us USA;MF;Greuther Fürth;26-083;1995;1.8;62;55;7;3;0;8;4;3;4;2;2;0;44;4;14;7;52;3;0;0;50;0;0;1;0;Matches
98;Michael Gregoritsch\Michael-Gregoritsch;at AUT;MFFW;Augsburg;27-132;1994;0.5;10;10;0;0;0;2;0;0;0;0;0;0;4;2;4;3;2;3;0;0;6;0;0;0;0;Matches
99;Vincenzo Grifo\Vincenzo-Grifo;it ITA;MF;Freiburg;28-143;1993;1.9;64;51;13;8;0;21;3;2;4;3;0;0;40;9;15;8;51;1;1;1;52;0;3;0;1;Matches
100;Carlos Gruezo\Carlos-Gruezo;ec ECU;MF;Augsburg;26-131;1995;0.5;8;7;1;0;0;1;0;0;0;0;0;0;4;0;4;0;6;0;1;0;7;0;0;0;0;Matches
101;Raphaël Guerreiro\Raphael-Guerreiro;pt POR;DF;Dortmund;27-249;1993;1.5;146;134;12;1;0;6;0;4;0;0;0;0;112;11;23;128;5;2;11;0;129;0;0;4;7;Matches
102;Josuha Guilavogui\Josuha-Guilavogui;fr FRA;MF;Wolfsburg;30-343;1990;0.1;8;8;0;0;0;0;0;0;0;0;0;0;7;1;0;0;8;0;0;0;6;0;0;1;0;Matches
103;Péter Gulácsi\Peter-Gulacsi;hu HUN;GK;RB Leipzig;31-114;1990;2.0;52;43;9;2;0;1;1;0;0;0;0;0;29;1;22;3;36;0;0;10;35;0;1;0;0;Matches
104;Manuel Gulde\Manuel-Gulde;de GER;DF;Freiburg;30-197;1991;0.7;27;25;2;1;0;6;0;0;0;0;0;0;21;1;5;5;17;2;1;0;24;0;0;0;0;Matches
105;Robert Gumny\Robert-Gumny;pl POL;DF;Augsburg;23-085;1998;2.0;87;55;32;2;0;5;0;6;0;0;0;0;31;22;34;7;41;7;30;0;56;1;2;3;4;Matches
106;Christian Günter\Christian-Gunter;de GER;DF;Freiburg;28-181;1993;2.0;75;59;16;1;0;14;4;7;4;2;0;1;35;14;26;50;14;0;11;0;52;0;1;3;6;Matches
107;Joško Gvardiol\Josko-Gvardiol;hr CRO;DF;RB Leipzig;19-217;2002;1.0;60;52;8;0;0;5;2;1;0;0;0;0;44;6;10;41;8;2;8;0;50;0;0;4;1;Matches
108;Erling Haaland\Erling-Haaland;no NOR;FW;Dortmund;21-038;2000;3.0;71;63;8;0;2;11;1;2;0;0;0;0;44;15;12;46;13;7;1;1;55;1;1;2;2;Matches
109;Janik Haberer\Janik-Haberer;de GER;MFFW;Freiburg;27-148;1994;0.3;5;5;0;0;0;2;1;0;0;0;0;0;3;0;2;0;5;0;0;0;4;0;1;0;0;Matches
110;Alexander Hack\Alexander-Hack;de GER;DF;Mainz 05;27-354;1993;1.5;51;48;3;3;0;10;2;0;0;0;0;0;30;5;16;44;4;1;0;0;38;0;2;0;3;Matches
111;Robin Hack\Robin-Hack;de GER;MF;Arminia;23-001;1998;0.3;8;8;0;0;0;3;0;0;0;0;0;0;6;0;2;1;7;0;0;0;6;1;0;0;0;Matches
112;André Hahn\Andre-Hahn;de GER;FW;Augsburg;31-015;1990;1.5;25;24;1;1;0;3;0;3;0;0;0;0;11;7;7;5;14;1;0;3;11;0;0;3;5;Matches
113;Amadou Haidara\Amadou-Haidara;ml MLI;MFFW;RB Leipzig;23-209;1998;1.5;58;54;4;2;0;2;0;0;0;0;0;0;48;7;3;5;45;3;2;2;48;0;0;2;0;Matches
114;Genki Haraguchi\Genki-Haraguchi;jp JPN;MF;Union Berlin;30-111;1991;1.8;41;41;0;0;0;7;1;2;0;0;0;0;22;9;10;3;31;6;0;0;22;0;3;2;4;Matches
115;Makoto Hasebe\Makoto-Hasebe;jp JPN;MF;Eint Frankfurt;37-222;1984;0.9;33;33;0;0;0;4;3;0;0;0;0;0;22;2;9;2;30;0;0;0;26;0;0;0;1;Matches
116;Thorgan Hazard\Thorgan-Hazard;be BEL;FW;Dortmund;28-152;1993;0.8;40;33;7;1;0;5;4;2;5;3;2;0;21;7;12;6;29;4;1;0;26;0;1;1;2;Matches
117;Jonas Hector\Jonas-Hector;de GER;DF;Köln;31-093;1990;2.0;118;92;26;5;0;11;2;5;1;1;0;0;73;22;23;78;15;4;20;0;95;0;2;4;5;Matches
118;Hwang Hee-chan\Hwang-Hee-chan;kr KOR;FW;RB Leipzig;25-214;1996;0.5;8;8;0;0;0;2;0;1;0;0;0;0;6;1;1;2;5;0;0;0;6;0;0;0;0;Matches
119;Dominique Heintz\Dominique-Heintz;de GER;DF;Freiburg;28-013;1993;0.3;21;21;0;0;0;3;1;0;0;0;0;0;17;0;4;14;4;1;0;0;19;0;0;1;0;Matches
120;Patrick Herrmann\Patrick-Herrmann;de GER;FWMF;M'Gladbach;30-197;1991;1.0;37;32;5;2;0;7;1;2;2;0;0;2;23;5;9;2;31;2;1;0;27;0;0;3;1;Matches
121;Martin Hinteregger\Martin-Hinteregger;at AUT;DF;Eint Frankfurt;28-355;1992;2.0;106;100;6;6;0;12;2;0;0;0;0;0;70;17;19;68;23;9;0;0;82;0;3;1;3;Matches
122;Nicolas Höfler\Nicolas-Hofler;de GER;MF;Freiburg;31-172;1990;2.0;57;55;2;1;0;18;0;1;0;0;0;0;39;9;9;15;34;2;0;1;44;0;3;2;1;Matches
123;Jonas Hofmann\Jonas-Hofmann;de GER;FW;M'Gladbach;29-045;1992;1.3;54;47;7;1;0;8;3;2;4;1;2;0;41;5;8;8;43;2;1;0;47;0;0;2;3;Matches
124;Lucas Höler\Lucas-Holer;de GER;FW;Freiburg;27-049;1994;1.7;45;43;2;0;0;20;2;0;0;0;0;0;25;6;14;5;28;2;0;0;32;0;0;1;2;Matches
125;Gerrit Holtmann\Gerrit-Holtmann;ph PHI;FW;Bochum;26-156;1995;0.9;9;9;0;0;0;2;1;2;0;0;0;0;6;1;2;7;1;0;0;0;5;0;0;1;1;Matches
126;Justin Hoogma\Justin-Hoogma;nl NED;DF;Greuther Fürth;23-078;1998;2.0;119;116;3;2;0;8;2;0;0;0;0;0;94;10;15;102;12;4;1;0;104;0;1;3;2;Matches
127;Timo Horn\Timo-Horn;de GER;GK;Köln;28-108;1993;2.0;71;51;20;4;0;0;1;0;0;0;0;0;46;1;24;50;16;0;0;5;61;0;3;0;0;Matches
128;Lukáš Hrádecký\Lukas-Hradecky;fi FIN;GK;Leverkusen;31-277;1989;2.0;82;63;19;4;0;5;4;0;0;0;0;0;45;3;34;16;58;0;0;8;60;0;2;1;0;Matches
129;Branimir Hrgota\Branimir-Hrgota;se SWE;FW;Greuther Fürth;28-228;1993;1.9;41;34;7;0;0;4;0;2;1;0;1;0;36;3;2;29;11;0;1;0;31;1;1;2;3;Matches
130;Ajdin Hrustic\Ajdin-Hrustic;au AUS;MF;Eint Frankfurt;25-054;1996;1.1;80;74;6;1;0;14;3;1;5;1;3;0;60;13;7;65;12;2;0;0;62;0;1;4;4;Matches
131;Timo Hübers\Timo-Hubers;de GER;DF;Köln;25-039;1996;1.0;59;55;4;3;0;6;1;0;0;0;0;0;44;4;11;8;44;5;0;1;49;0;2;0;1;Matches
